,0,1,2,3
0,0.001457834222862773,0.0,1.6460050657432113,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.1}"
0,0.0022955611175685016,0.0,3.1978350119760783,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.15}"
0,0.0034939804240877244,0.0,3.9079104533216693,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.2}"
0,0.004106280865308679,0.0,4.3835483885148685,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.25}"
0,0.004892524791720473,0.0,4.869814013247489,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.3}"
0,0.004519388643035918,0.0,5.28670963111613,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1700, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006797783517632288,0.0,0.8326432461534234,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0}"
0,0.00082401151033722,0.0,1.0701202978547353,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.05}"
0,0.0016713385602436315,0.0,1.819797685749032,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.1}"
0,0.003003356713847614,0.0,3.551369532371157,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.15}"
0,0.0039320862909526,0.0,4.194517865477961,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.2}"
0,0.003871874561832275,0.0,4.570781257255162,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.25}"
0,0.004173671136851664,0.0,5.561617069905555,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.3}"
0,0.005217795156770282,0.0,6.038963270794698,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 2000, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006857372390646718,0.0,0.882514948514247,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0}"
0,0.0008618381976747862,0.0,1.1521630935014882,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.05}"
0,0.0022587928558803266,0.0,2.4933801165619673,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.1}"
0,0.003717551502272671,0.0,3.7541586540678415,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.15}"
0,0.003016560027996699,0.0,3.788261486967728,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.2}"
0,0.004119649575448331,0.0,4.570278733336242,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.25}"
0,0.004334414377808571,0.0,4.870968597457127,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.3}"
0,0.005133355300827527,0.0,5.241426116931509,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1000, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006672035066272925,0.0,0.9005248114308563,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0}"
0,0.0008398507079282017,0.0,1.1532830040069362,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.05}"
0,0.0019187539942378616,0.0,2.7377448420729866,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.1}"
0,0.0035416990314483827,0.0,3.0371786936807434,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.15}"
0,0.0033992497641363263,0.0,3.9027649837307425,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.2}"
0,0.003555626527946672,0.0,4.555742040856783,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.25}"
0,0.004448439305027326,0.0,5.051034445733501,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.3}"
0,0.005144462184865533,0.0,5.2111911084846225,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1200, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006916659753367213,0.0,0.9121439577900726,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0}"
0,0.0007169347541711443,0.0,0.9425370073201168,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.05}"
0,0.0018716686819162634,0.0,2.103262968872176,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.1}"
0,0.0030042671793956816,0.0,3.513007368107912,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.15}"
0,0.004248897602528702,0.0,4.072789975685891,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.2}"
0,0.004266950083367619,0.0,4.392749396123914,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.25}"
0,0.003964674946518592,0.0,5.756509339472111,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.3}"
0,0.0047632962879207395,0.0,5.199219983562549,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1400, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006803015912063765,0.0,0.899756446965552,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1700, 'batch_size': 646, 'dropout': 0}"
0,0.0007904846987250134,0.0,1.1727685505373746,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1700, 'batch_size': 646, 'dropout': 0.05}"
0,0.0016090696538154634,0.0,1.8084200587171273,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1700, 'batch_size': 646, 'dropout': 0.1}"
0,0.0033858403517508214,0.0,3.591199790567862,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1700, 'batch_size': 646, 'dropout': 0.15}"
0,0.0036789197934630475,0.0,3.945099422601245,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1700, 'batch_size': 646, 'dropout': 0.2}"
0,0.003958977850866906,0.0,4.467307329144907,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 16, 'patience': 1700, 'batch_size': 646, 'dropout': 0.25}"
